date,location,indicator,value,description
2021-01-03,Northern Ireland,hospital_prev,470,Total beds occupied
2021-01-03,Scotland,hospital_prev,1246,Total beds occupied
2021-01-03,South East,hospital_prev,4379,Total beds occupied
2021-01-03,South West,hospital_prev,1282,Total beds occupied
2021-01-03,Wales,hospital_prev,2316,Total beds occupied
2021-01-04,East of England,hospital_prev,3279,Total beds occupied
2021-01-04,London,hospital_prev,6359,Total beds occupied
2021-01-04,Midlands,hospital_prev,4286,Total beds occupied
2021-01-04,North East and Yorkshire,hospital_prev,2772,Total beds occupied
2021-01-04,North West,hospital_prev,2850,Total beds occupied
2021-01-04,Northern Ireland,hospital_prev,469,Total beds occupied
2021-01-04,Scotland,hospital_prev,1282,Total beds occupied
2021-01-04,South East,hospital_prev,4010,Total beds occupied
2021-01-04,South West,hospital_prev,1307,Total beds occupied
2021-01-04,Wales,hospital_prev,2349,Total beds occupied
2021-01-05,East of England,hospital_prev,3566,Total beds occupied
2021-01-05,London,hospital_prev,6430,Total beds occupied
2021-01-05,Midlands,hospital_prev,4333,Total beds occupied
2021-01-05,North East and Yorkshire,hospital_prev,2776,Total beds occupied
2021-01-05,North West,hospital_prev,2918,Total beds occupied
2021-01-05,Northern Ireland,hospital_prev,476,Total beds occupied
2021-01-05,Scotland,hospital_prev,1347,Total beds occupied
2021-01-05,South East,hospital_prev,4521,Total beds occupied
2021-01-05,South West,hospital_prev,1390,Total beds occupied
2021-01-05,Wales,hospital_prev,2357,Total beds occupied
2021-01-06,Scotland,hospital_prev,1384,Total beds occupied
2021-01-06,Wales,hospital_prev,2307,Total beds occupied
2020-03-01,North East and Yorkshire,icu_prev,0,ICU beds occupied
2020-03-01,North West,icu_prev,0,ICU beds occupied
2020-03-02,North East and Yorkshire,icu_prev,0,ICU beds occupied
2020-03-02,North West,icu_prev,0,ICU beds occupied
2020-03-03,North East and Yorkshire,icu_prev,0,ICU beds occupied
2020-03-03,North West,icu_prev,0,ICU beds occupied
2020-03-04,North East and Yorkshire,icu_prev,0,ICU beds occupied
2020-03-04,North West,icu_prev,0,ICU beds occupied
2020-03-05,North East and Yorkshire,icu_prev,0,ICU beds occupied
2020-03-05,North West,icu_prev,0,ICU beds occupied
2020-03-06,North East and Yorkshire,icu_prev,0,ICU beds occupied
2020-03-06,North West,icu_prev,0,ICU beds occupied
2020-03-07,East of England,icu_prev,0,ICU beds occupied
2020-03-07,North East and Yorkshire,icu_prev,0,ICU beds occupied
2020-03-07,North West,icu_prev,0,ICU beds occupied
2020-03-08,East of England,icu_prev,0,ICU beds occupied
2020-03-08,London,icu_prev,5,ICU beds occupied
2020-03-08,North East and Yorkshire,icu_prev,0,ICU beds occupied
2020-03-08,North West,icu_prev,0,ICU beds occupied
2020-03-08,South West,icu_prev,0,ICU beds occupied
2020-03-09,East of England,icu_prev,0,ICU beds occupied
2020-03-09,London,icu_prev,12,ICU beds occupied
2020-03-09,Midlands,icu_prev,3,ICU beds occupied
2020-03-09,North East and Yorkshire,icu_prev,1,ICU beds occupied
2020-03-09,North West,icu_prev,1,ICU beds occupied
2020-03-09,South East,icu_prev,1,ICU beds occupied
2020-03-09,South West,icu_prev,0,ICU beds occupied
2020-03-10,East of England,icu_prev,2,ICU beds occupied
2020-03-10,London,icu_prev,13,ICU beds occupied
2020-03-10,Midlands,icu_prev,2,ICU beds occupied
2020-03-10,North East and Yorkshire,icu_prev,1,ICU beds occupied
2020-03-10,North West,icu_prev,2,ICU beds occupied
2020-03-10,South East,icu_prev,1,ICU beds occupied
2020-03-10,South West,icu_prev,0,ICU beds occupied
2020-03-11,East of England,icu_prev,2,ICU beds occupied
2020-03-11,London,icu_prev,27,ICU beds occupied
2020-03-11,Midlands,icu_prev,4,ICU beds occupied
2020-03-11,North East and Yorkshire,icu_prev,1,ICU beds occupied
2020-03-11,North West,icu_prev,2,ICU beds occupied
2020-03-11,South East,icu_prev,2,ICU beds occupied
2020-03-11,South West,icu_prev,0,ICU beds occupied
2020-03-12,East of England,icu_prev,2,ICU beds occupied
2020-03-12,London,icu_prev,30,ICU beds occupied
2020-03-12,Midlands,icu_prev,7,ICU beds occupied
2020-03-12,North East and Yorkshire,icu_prev,1,ICU beds occupied
2020-03-12,North West,icu_prev,3,ICU beds occupied
2020-03-12,South East,icu_prev,3,ICU beds occupied
2020-03-12,South West,icu_prev,0,ICU beds occupied
2020-03-13,East of England,icu_prev,3,ICU beds occupied
2020-03-13,London,icu_prev,47,ICU beds occupied
2020-03-13,Midlands,icu_prev,11,ICU beds occupied
2020-03-13,North East and Yorkshire,icu_prev,2,ICU beds occupied
2020-03-13,North West,icu_prev,3,ICU beds occupied
2020-03-13,South East,icu_prev,5,ICU beds occupied
2020-03-13,South West,icu_prev,1,ICU beds occupied
2020-03-14,East of England,icu_prev,7,ICU beds occupied
2020-03-14,London,icu_prev,73,ICU beds occupied
2020-03-14,Midlands,icu_prev,10,ICU beds occupied
2020-03-14,North East and Yorkshire,icu_prev,3,ICU beds occupied
2020-03-14,North West,icu_prev,4,ICU beds occupied
2020-03-14,South East,icu_prev,8,ICU beds occupied
2020-03-14,South West,icu_prev,3,ICU beds occupied
2020-03-15,East of England,icu_prev,8,ICU beds occupied
2020-03-15,London,icu_prev,93,ICU beds occupied
2020-03-15,Midlands,icu_prev,16,ICU beds occupied
2020-03-15,North East and Yorkshire,icu_prev,1,ICU beds occupied
2020-03-15,North West,icu_prev,6,ICU beds occupied
2020-03-15,South East,icu_prev,13,ICU beds occupied
2020-03-15,South West,icu_prev,4,ICU beds occupied
2020-03-16,East of England,icu_prev,6,ICU beds occupied
2020-03-16,London,icu_prev,93,ICU beds occupied
2020-03-16,Midlands,icu_prev,13,ICU beds occupied
2020-03-16,North East and Yorkshire,icu_prev,5,ICU beds occupied
2020-03-16,North West,icu_prev,9,ICU beds occupied
2020-03-16,South East,icu_prev,10,ICU beds occupied
2020-03-16,South West,icu_prev,7,ICU beds occupied
2020-03-17,East of England,icu_prev,8,ICU beds occupied
2020-03-17,London,icu_prev,88,ICU beds occupied
2020-03-17,Midlands,icu_prev,24,ICU beds occupied
2020-03-17,North East and Yorkshire,icu_prev,7,ICU beds occupied
2020-03-17,North West,icu_prev,13,ICU beds occupied
2020-03-17,South East,icu_prev,15,ICU beds occupied
2020-03-17,South West,icu_prev,8,ICU beds occupied
2020-03-18,East of England,icu_prev,8,ICU beds occupied
2020-03-18,London,icu_prev,137,ICU beds occupied
2020-03-18,Midlands,icu_prev,27,ICU beds occupied
2020-03-18,North East and Yorkshire,icu_prev,8,ICU beds occupied
2020-03-18,North West,icu_prev,14,ICU beds occupied
2020-03-18,South East,icu_prev,27,ICU beds occupied
2020-03-18,South West,icu_prev,10,ICU beds occupied
2020-03-19,East of England,icu_prev,20,ICU beds occupied
2020-03-19,London,icu_prev,177,ICU beds occupied
2020-03-19,Midlands,icu_prev,35,ICU beds occupied
2020-03-19,North East and Yorkshire,icu_prev,17,ICU beds occupied
2020-03-19,North West,icu_prev,30,ICU beds occupied
2020-03-19,South East,icu_prev,32,ICU beds occupied
2020-03-19,South West,icu_prev,8,ICU beds occupied
2020-03-20,East of England,icu_prev,25,ICU beds occupied
2020-03-20,London,icu_prev,224,ICU beds occupied
2020-03-20,Midlands,icu_prev,47,ICU beds occupied
2020-03-20,North East and Yorkshire,icu_prev,20,ICU beds occupied
2020-03-20,North West,icu_prev,31,ICU beds occupied
2020-03-20,South East,icu_prev,58,ICU beds occupied
2020-03-20,South West,icu_prev,23,ICU beds occupied
2020-03-21,East of England,icu_prev,27,ICU beds occupied
2020-03-21,London,icu_prev,284,ICU beds occupied
2020-03-21,Midlands,icu_prev,69,ICU beds occupied
2020-03-21,North East and Yorkshire,icu_prev,25,ICU beds occupied
2020-03-21,North West,icu_prev,40,ICU beds occupied
2020-03-21,South East,icu_prev,79,ICU beds occupied
2020-03-21,South West,icu_prev,31,ICU beds occupied
2020-03-22,East of England,icu_prev,34,ICU beds occupied
2020-03-22,London,icu_prev,321,ICU beds occupied
2020-03-22,Midlands,icu_prev,76,ICU beds occupied
2020-03-22,North East and Yorkshire,icu_prev,32,ICU beds occupied
2020-03-22,North West,icu_prev,42,ICU beds occupied
2020-03-22,South East,icu_prev,82,ICU beds occupied
2020-03-22,South West,icu_prev,29,ICU beds occupied
2020-03-23,East of England,icu_prev,49,ICU beds occupied
2020-03-23,London,icu_prev,351,ICU beds occupied
2020-03-23,Midlands,icu_prev,83,ICU beds occupied
2020-03-23,North East and Yorkshire,icu_prev,39,ICU beds occupied
2020-03-23,North West,icu_prev,47,ICU beds occupied
2020-03-23,South East,icu_prev,90,ICU beds occupied
2020-03-23,South West,icu_prev,30,ICU beds occupied
2020-03-23,Wales,icu_prev,7,ICU beds occupied
2020-03-24,East of England,icu_prev,58,ICU beds occupied
2020-03-24,London,icu_prev,382,ICU beds occupied
2020-03-24,Midlands,icu_prev,108,ICU beds occupied
2020-03-24,North East and Yorkshire,icu_prev,48,ICU beds occupied
2020-03-24,North West,icu_prev,57,ICU beds occupied
2020-03-24,Northern Ireland,icu_prev,3,ICU beds occupied
2020-03-24,South East,icu_prev,106,ICU beds occupied
2020-03-24,South West,icu_prev,38,ICU beds occupied
2020-03-24,Wales,icu_prev,19,ICU beds occupied
2020-03-25,East of England,icu_prev,77,ICU beds occupied
2020-03-25,London,icu_prev,400,ICU beds occupied
2020-03-25,Midlands,icu_prev,122,ICU beds occupied
2020-03-25,North East and Yorkshire,icu_prev,61,ICU beds occupied
2020-03-25,North West,icu_prev,69,ICU beds occupied
2020-03-25,Northern Ireland,icu_prev,7,ICU beds occupied
2020-03-25,South East,icu_prev,121,ICU beds occupied
2020-03-25,South West,icu_prev,43,ICU beds occupied
2020-03-25,Wales,icu_prev,23,ICU beds occupied
2020-03-26,East of England,icu_prev,89,ICU beds occupied
2020-03-26,London,icu_prev,509,ICU beds occupied
2020-03-26,Midlands,icu_prev,148,ICU beds occupied
2020-03-26,North East and Yorkshire,icu_prev,82,ICU beds occupied
2020-03-26,North West,icu_prev,87,ICU beds occupied
2020-03-26,Northern Ireland,icu_prev,11,ICU beds occupied
2020-03-26,Scotland,icu_prev,42,ICU beds occupied
2020-03-26,South East,icu_prev,164,ICU beds occupied
2020-03-26,South West,icu_prev,54,ICU beds occupied
2020-03-26,Wales,icu_prev,25,ICU beds occupied
2020-03-27,East of England,icu_prev,106,ICU beds occupied
2020-03-27,London,icu_prev,570,ICU beds occupied
2020-03-27,Midlands,icu_prev,150,ICU beds occupied
2020-03-27,North East and Yorkshire,icu_prev,106,ICU beds occupied
2020-03-27,North West,icu_prev,95,ICU beds occupied
2020-03-27,Northern Ireland,icu_prev,14,ICU beds occupied
2020-03-27,Scotland,icu_prev,62,ICU beds occupied
2020-03-27,South East,icu_prev,151,ICU beds occupied
2020-03-27,South West,icu_prev,64,ICU beds occupied
2020-03-27,Wales,icu_prev,27,ICU beds occupied
2020-03-28,East of England,icu_prev,112,ICU beds occupied
2020-03-28,London,icu_prev,629,ICU beds occupied
2020-03-28,Midlands,icu_prev,178,ICU beds occupied
2020-03-28,North East and Yorkshire,icu_prev,131,ICU beds occupied
2020-03-28,North West,icu_prev,110,ICU beds occupied
2020-03-28,Northern Ireland,icu_prev,19,ICU beds occupied
2020-03-28,Scotland,icu_prev,74,ICU beds occupied
2020-03-28,South East,icu_prev,170,ICU beds occupied
2020-03-28,South West,icu_prev,65,ICU beds occupied
2020-03-28,Wales,icu_prev,40,ICU beds occupied
2020-03-29,East of England,icu_prev,123,ICU beds occupied
2020-03-29,London,icu_prev,676,ICU beds occupied
2020-03-29,Midlands,icu_prev,240,ICU beds occupied
2020-03-29,North East and Yorkshire,icu_prev,147,ICU beds occupied
2020-03-29,North West,icu_prev,141,ICU beds occupied
2020-03-29,Northern Ireland,icu_prev,27,ICU beds occupied
2020-03-29,Scotland,icu_prev,85,ICU beds occupied
2020-03-29,South East,icu_prev,198,ICU beds occupied
2020-03-29,South West,icu_prev,77,ICU beds occupied
2020-03-29,Wales,icu_prev,47,ICU beds occupied
2020-03-30,East of England,icu_prev,170,ICU beds occupied
2020-03-30,London,icu_prev,749,ICU beds occupied
2020-03-30,Midlands,icu_prev,267,ICU beds occupied
2020-03-30,North East and Yorkshire,icu_prev,193,ICU beds occupied
2020-03-30,North West,icu_prev,192,ICU beds occupied
2020-03-30,Northern Ireland,icu_prev,32,ICU beds occupied
2020-03-30,Scotland,icu_prev,94,ICU beds occupied
2020-03-30,South East,icu_prev,221,ICU beds occupied
2020-03-30,South West,icu_prev,83,ICU beds occupied
2020-03-30,Wales,icu_prev,57,ICU beds occupied
2020-03-31,East of England,icu_prev,185,ICU beds occupied
2020-03-31,London,icu_prev,778,ICU beds occupied
2020-03-31,Midlands,icu_prev,296,ICU beds occupied
2020-03-31,North East and Yorkshire,icu_prev,210,ICU beds occupied
2020-03-31,North West,icu_prev,258,ICU beds occupied
2020-03-31,Northern Ireland,icu_prev,33,ICU beds occupied
2020-03-31,Scotland,icu_prev,123,ICU beds occupied
2020-03-31,South East,icu_prev,207,ICU beds occupied
2020-03-31,South West,icu_prev,96,ICU beds occupied
2020-03-31,Wales,icu_prev,63,ICU beds occupied
2020-04-01,East of England,icu_prev,179,ICU beds occupied
2020-04-01,London,icu_prev,789,ICU beds occupied
2020-04-01,Midlands,icu_prev,317,ICU beds occupied
2020-04-01,North East and Yorkshire,icu_prev,197,ICU beds occupied
2020-04-01,North West,icu_prev,246,ICU beds occupied
2020-04-01,Northern Ireland,icu_prev,45,ICU beds occupied
2020-04-01,Scotland,icu_prev,137,ICU beds occupied
2020-04-01,South East,icu_prev,256,ICU beds occupied
2020-04-01,South West,icu_prev,102,ICU beds occupied
2020-04-01,Wales,icu_prev,71,ICU beds occupied
2020-04-02,East of England,icu_prev,185,ICU beds occupied
2020-04-02,London,icu_prev,875,ICU beds occupied
2020-04-02,Midlands,icu_prev,341,ICU beds occupied
2020-04-02,North East and Yorkshire,icu_prev,250,ICU beds occupied
2020-04-02,North West,icu_prev,262,ICU beds occupied
2020-04-02,Northern Ireland,icu_prev,48,ICU beds occupied
2020-04-02,Scotland,icu_prev,144,ICU beds occupied
2020-04-02,South East,icu_prev,253,ICU beds occupied
2020-04-02,South West,icu_prev,108,ICU beds occupied
2020-04-02,Wales,icu_prev,82,ICU beds occupied
2020-04-03,East of England,icu_prev,184,ICU beds occupied
2020-04-03,London,icu_prev,941,ICU beds occupied
2020-04-03,Midlands,icu_prev,357,ICU beds occupied
2020-04-03,North East and Yorkshire,icu_prev,297,ICU beds occupied
2020-04-03,North West,icu_prev,293,ICU beds occupied
2020-04-03,Northern Ireland,icu_prev,48,ICU beds occupied
2020-04-03,Scotland,icu_prev,167,ICU beds occupied
2020-04-03,South East,icu_prev,289,ICU beds occupied
2020-04-03,South West,icu_prev,115,ICU beds occupied
2020-04-03,Wales,icu_prev,90,ICU beds occupied
2020-04-04,East of England,icu_prev,243,ICU beds occupied
2020-04-04,London,icu_prev,966,ICU beds occupied
2020-04-04,Midlands,icu_prev,427,ICU beds occupied
2020-04-04,North East and Yorkshire,icu_prev,306,ICU beds occupied
2020-04-04,North West,icu_prev,308,ICU beds occupied
2020-04-04,Northern Ireland,icu_prev,48,ICU beds occupied
2020-04-04,Scotland,icu_prev,184,ICU beds occupied
2020-04-04,South East,icu_prev,312,ICU beds occupied
2020-04-04,South West,icu_prev,116,ICU beds occupied
2020-04-04,Wales,icu_prev,102,ICU beds occupied
2020-04-05,East of England,icu_prev,235,ICU beds occupied
2020-04-05,London,icu_prev,965,ICU beds occupied
2020-04-05,Midlands,icu_prev,439,ICU beds occupied
2020-04-05,North East and Yorkshire,icu_prev,293,ICU beds occupied
2020-04-05,North West,icu_prev,338,ICU beds occupied
2020-04-05,Northern Ireland,icu_prev,48,ICU beds occupied
2020-04-05,Scotland,icu_prev,183,ICU beds occupied
2020-04-05,South East,icu_prev,299,ICU beds occupied
2020-04-05,South West,icu_prev,125,ICU beds occupied
2020-04-05,Wales,icu_prev,107,ICU beds occupied
2020-04-06,East of England,icu_prev,275,ICU beds occupied
2020-04-06,London,icu_prev,956,ICU beds occupied
2020-04-06,Midlands,icu_prev,445,ICU beds occupied
2020-04-06,North East and Yorkshire,icu_prev,314,ICU beds occupied
